"source","STUDY_ID","newsite","REALM","TAXA","ORGANISMS","nyr_used","startyr","endyr","LONGITUDE","LATITUDE","citation_1","citation_2","citation_3","citation_4","citation_5","citation_6"
"RivFishTIME","2080032230","G10567","Freshwater","fish","Fish",25,1992,2018,15.91063,57.21177,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033120","G10568","Freshwater","fish","Fish",39,1979,2018,12.77255,57.17669,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1058","Freshwater","fish","Fish",25,1993,2018,-92.60844,44.61148," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080033120","G10585","Freshwater","fish","Fish",39,1979,2018,12.81408,57.20382,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1059","Freshwater","fish","Fish",25,1993,2018,-92.60844,44.61148," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080032230","G10590","Freshwater","fish","Fish",20,1984,2013,15.39769,57.24958,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033120","G10595","Freshwater","fish","Fish",26,1993,2018,12.78736,57.23315,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1060","Freshwater","fish","Fish",26,1993,2018,-91.24505,43.73241," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080033190","G10607","Freshwater","fish","Fish",31,1979,2018,12.33239,57.25899,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1061","Freshwater","fish","Fish",25,1993,2018,-91.24505,43.73241," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","7080047060","G1062","Freshwater","fish","Fish",26,1993,2018,-91.2328,43.65154," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080033190","G10626","Freshwater","fish","Fish",26,1991,2018,12.39137,57.29366,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1063","Freshwater","fish","Fish",25,1993,2018,-91.2328,43.65154," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","7080047060","G1064","Freshwater","fish","Fish",26,1993,2018,-91.26035,43.74075," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","7080047060","G1065","Freshwater","fish","Fish",25,1993,2018,-91.26035,43.74075," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080033200","G10653","Freshwater","fish","Fish",23,1988,2017,12.29312,57.34389,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1066","Freshwater","fish","Fish",26,1993,2018,-91.25849,43.77362," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","7080047060","G1067","Freshwater","fish","Fish",26,1993,2018,-91.2508,43.74442," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","7080047060","G1068","Freshwater","fish","Fish",25,1993,2018,-91.2508,43.74442," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","7080047060","G1069","Freshwater","fish","Fish",25,1993,2018,-91.30397,43.86226," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080032230","G10691","Freshwater","fish","Fish",25,1993,2018,15.46663,57.42731,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080032230","G10696","Freshwater","fish","Fish",24,1990,2018,15.39315,57.43409,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1070","Freshwater","fish","Fish",24,1993,2018,-91.30397,43.86226," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080033010","G10700","Freshwater","fish","Fish",27,1986,2018,14.48663,57.4319,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1071","Freshwater","fish","Fish",26,1993,2018,-90.15572,41.95499," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","7080047060","G1072","Freshwater","fish","Fish",25,1993,2018,-90.15572,41.95499," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080033080","G10723","Freshwater","fish","Fish",31,1983,2018,13.68974,57.46281,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1073","Freshwater","fish","Fish",26,1993,2018,-90.16816,42.09582," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080032230","G10739","Freshwater","fish","Fish",21,1982,2018,14.71634,57.48977,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","7080047060","G1074","Freshwater","fish","Fish",25,1993,2018,-90.16816,42.09582," Long Term Resource Monitoring Program (2016) Available at https://www.umesc.usgs.gov/data_library/fisheries/fish1_query.shtml [Accessed on 06/09/2019].","","","","",""
"RivFishTIME","2080033190","G10752","Freshwater","fish","Fish",26,1983,2017,12.71353,57.46659,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10761","Freshwater","fish","Fish",23,1987,2018,12.45073,57.47401,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10764","Freshwater","fish","Fish",30,1984,2018,12.71534,57.48197,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10788","Freshwater","fish","Fish",27,1984,2017,12.84657,57.50345,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10794","Freshwater","fish","Fish",20,1986,2015,12.12423,57.49319,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10797","Freshwater","fish","Fish",26,1986,2016,12.16659,57.49531,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033010","G10800","Freshwater","fish","Fish",24,1988,2014,14.13307,57.53995,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10804","Freshwater","fish","Fish",28,1979,2017,12.53443,57.51205,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10807","Freshwater","fish","Fish",22,1992,2018,12.01219,57.5002,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10808","Freshwater","fish","Fish",22,1987,2018,12.31356,57.50941,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10813","Freshwater","fish","Fish",20,1979,2018,12.54565,57.51675,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033010","G10821","Freshwater","fish","Fish",22,1997,2018,14.30489,57.55964,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033010","G10826","Freshwater","fish","Fish",24,1995,2018,14.3156,57.56335,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033010","G10828","Freshwater","fish","Fish",28,1988,2018,14.31889,57.56474,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033080","G10846","Freshwater","fish","Fish",28,1988,2018,13.72862,57.57077,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10853","Freshwater","fish","Fish",26,1981,2015,12.10031,57.54469,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10855","Freshwater","fish","Fish",32,1979,2017,12.53198,57.55686,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10859","Freshwater","fish","Fish",33,1982,2018,12.43654,57.55961,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10867","Freshwater","fish","Fish",32,1983,2018,12.55561,57.57279,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10886","Freshwater","fish","Fish",24,1980,2018,12.57754,57.58809,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10894","Freshwater","fish","Fish",23,1982,2018,12.44723,57.59253,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033080","G10895","Freshwater","fish","Fish",22,1991,2018,13.77005,57.62175,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033080","G10913","Freshwater","fish","Fish",25,1987,2018,13.6589,57.63338,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10926","Freshwater","fish","Fish",21,1996,2018,12.18927,57.60735,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033080","G10950","Freshwater","fish","Fish",23,1991,2018,13.79738,57.66359,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033190","G10960","Freshwater","fish","Fish",21,1993,2018,13.0482,57.67004,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10965","Freshwater","fish","Fish",27,1982,2018,12.57898,57.66607,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10967","Freshwater","fish","Fish",20,1989,2017,12.02301,57.65331,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10973","Freshwater","fish","Fish",32,1979,2018,12.5591,57.67345,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080032230","G10978","Freshwater","fish","Fish",28,1991,2018,15.38818,57.72231,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080032870","G10980","Freshwater","fish","Fish",25,1990,2017,12.99267,55.92916,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G10982","Freshwater","fish","Fish",24,1980,2018,12.66408,57.68683,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033080","G10988","Freshwater","fish","Fish",36,1983,2018,13.81509,57.71632,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033080","G10994","Freshwater","fish","Fish",30,1988,2018,13.80538,57.72515,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033080","G10995","Freshwater","fish","Fish",27,1987,2018,13.95711,57.72881,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033080","G11025","Freshwater","fish","Fish",23,1988,2018,13.90595,57.75373,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033290","G11059","Freshwater","fish","Fish",30,1979,2018,12.18397,57.75043,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033200","G11069","Freshwater","fish","Fish",23,1984,2018,12.68562,57.78234,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080033290","G11080","Freshwater","fish","Fish",28,1981,2017,12.51711,57.78634,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
"RivFishTIME","2080032870","G11091","Freshwater","fish","Fish",28,1988,2018,12.80558,55.99303,"Sers, B. (2013) Swedish Electrofishing RegiSter – SERS. Swedish University of Agricultural Sciences (SLU), Depar","","","","",""
